Case_ID,Activity,Order,Machine_Elec,kW,duration,Machine_Steam,Machine_LPG,Machine_Diesel,Machine_Gasoline,Machine_Kerosene,Heat,Waste,Worker,carbon_reduction_device,kWh
3153.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3153.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3153.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3153.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3153.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3153.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3153.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3153.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3154.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3154.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3154.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3154.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3154.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3154.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3154.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3154.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3154.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3154.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3155.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3155.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3155.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3155.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3155.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3155.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3155.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3155.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3155.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3155.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3156.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3156.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3156.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3156.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3156.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3156.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3156.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3156.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3156.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3156.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3157.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3157.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3157.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3157.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3157.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3157.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3157.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3157.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3157.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3157.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3158.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3158.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3158.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3158.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3158.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3158.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3158.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3158.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3158.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3158.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3159.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3159.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3159.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3159.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3159.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3159.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3159.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3159.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3159.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3159.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3160.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3160.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3160.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3160.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3160.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3160.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3160.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3160.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3160.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3160.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3161.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3161.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3161.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3161.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3161.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3161.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3161.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3161.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3161.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3161.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3162.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3162.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3162.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3162.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3162.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3162.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3162.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3162.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3162.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3162.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3163.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3163.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3163.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3163.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3163.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3163.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3163.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3163.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3163.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3163.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3164.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3164.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3164.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3164.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3164.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3164.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3164.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3164.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3164.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3164.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3165.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3165.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3165.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3165.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3165.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3165.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3165.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3165.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3165.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3165.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3166.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3166.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3166.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3166.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3166.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3166.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3166.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3166.0,Coating (MachineH.2),7.0,MachineH.2,25,40.00000001,,Dryer.3,,,,9,8,4,241,
3166.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3166.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3167.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3167.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3167.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3167.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3167.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3167.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3167.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3167.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3167.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3167.0,Cutting (MachineJ.3),9.0,MachineJ.3,15,25.0,Cleaner.3,,,,,6,6,1,282,
3168.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3168.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3168.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3168.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3168.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3168.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3168.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3168.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3168.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3168.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3169.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3169.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3169.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3169.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3169.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3169.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3169.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3169.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3169.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3169.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3170.0,Base Mixer (MachineA.3),0.0,MachineA.3,30,10.0,,,,,Boiler.1,8,9,1,238,
3170.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3170.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3170.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3170.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3170.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3170.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3170.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3170.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3170.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3171.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3171.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3171.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3171.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3171.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3171.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3171.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3171.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3171.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3171.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3172.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3172.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3172.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3172.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3172.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3172.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3172.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3172.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3172.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3172.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3173.0,Base Mixer (MachineA.1),0.0,MachineA.1,20,9.999999999,,,,,Boiler.1,9,5,2,253,
3173.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3173.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3173.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3173.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3173.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3173.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3173.0,Coating (MachineH.2),7.0,MachineH.2,25,40.00000001,,Dryer.3,,,,9,8,4,241,
3173.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3173.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3174.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3174.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3174.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3174.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3174.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3174.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3174.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3174.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3174.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3174.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3175.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3175.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3175.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3175.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3175.0,Compound (MachineE.1),4.0,MachineE.1,40,30.0,,Dryer.1,,,,8,5,4,242,
3175.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3175.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3175.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3175.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3175.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3176.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3176.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3176.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3176.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3176.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3176.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3176.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3176.0,Coating (MachineH.3),7.0,MachineH.3,35,30.0,,Dryer.4,,,,7,8,1,257,30.0
3176.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3176.0,Cutting (MachineJ.1),9.0,MachineJ.1,10,15.0,Cleaner.1,,,,,5,5,1,211,
3177.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3177.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3177.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
3177.0,Dumping & Mixing Mil (MachineD.1),3.0,MachineD.1,25,10.0,,Boiler.3,,,,6,8,1,204,
3177.0,Compound (MachineE.2),4.0,MachineE.2,46,20.0,,Dryer.1,,,,7,7,4,258,40.0
3177.0,Loading (MachineF.1),5.0,MachineF.1,35,9.999999999,,,Lift.2,,,9,8,3,231,
3177.0,Extruder (MachineG.1),6.0,MachineG.1,15,20.0,,,,,,5,5,4,201,
3177.0,Coating (MachineH.1),7.0,MachineH.1,25,40.00000001,,Dryer.2,,,,5,6,3,265,
3177.0,Cooling zone (MachineI.1),8.0,MachineI.1,50,45.0,,,,,,6,8,3,235,40.0
3177.0,Cutting (MachineJ.2),9.0,MachineJ.2,10,20.0,Cleaner.2,,,,,6,6,1,246,
3178.0,Base Mixer (MachineA.2),0.0,MachineA.2,25,10.0,,,,,Boiler.1,5,6,4,205,
3178.0,Weighing (MachineB.1),1.0,MachineB.1,25,4.999999999,,,Lift.1,,,8,8,4,217,
3178.0,Inter Mixer (MachineC.1),2.0,MachineC.1,25,15.0,,Boiler.2,,,,8,5,3,279,
